ruc_norm,razon_social,ciiu_norm,actividad,segmento,foco_alto_valor,provincia,cant_empleados,activo_total,patrimonio,pasivo_total,ventas_netas,utilidad_operativa,utilidad_neta,anio,ROE_pct,ROA_pct,margen_neto_pct,margen_operativo_pct,activo_corriente,pasivo_corriente,razon_corriente,prueba_acida,endeudamiento_pct,rotacion_activos
160309,FORESTAL FORESVERGEL S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,False,PICHINCHA,2,29135051.72,28026983.21,1108068.509999998,2711123.21,-287024.47,-465762.25,2024,-1.6618351197849095,-1.5986319656342798,-17.179678455115287,-10.586920909433694,16024278.446,498630.82949999906,32.136557745673905,19.281934647404345,3.803214494516772,0.0930536604518511
5768,INDUSTRIAL Y AGRICOLA CAÑAS C.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,591,28913991.03,24120618.8,4793372.23,19448510.62,773297.96,609180.96,2024,2.5255610772307384,2.1068726187538007,3.132275637464726,3.976129458493207,15902695.066500003,2157017.5035,7.3725387210331474,4.423523232619888,16.578037341944903,0.6726332106771772
63801,MIDAJA S. A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,371,28725635.87,10712902.07,18012733.8,14902881.82,1988712.84,1644056.41,2024,15.346508343467008,5.723307283571717,11.031801968620858,13.344485073558745,15799099.728500001,8105730.210000001,1.9491272617251345,1.1694763570350808,62.7061273126136,0.5188007634519946
113104,AGZULASA CIA. LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,634,27873773.03,3784234.47,24089538.56,122074364.12,2296846.34,1117667.78,2024,29.53484486388075,4.00974700768739,0.9155630570406448,1.8815140726370547,15330575.166500002,10840292.352,1.4142215605164523,0.8485329363098714,86.42367337235936,4.379542159169257
70440,QUIMANSERVI S.A.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,False,GUAYAS,3,27314226.23,27283571.05,30655.179999999706,75042.49,-60942.78,-60942.78,2024,-0.22336804771016217,-0.22311735828366536,-81.21103124376603,-81.21103124376603,15022824.426500002,13794.830999999867,1081.0834910776052,653.4110244554709,0.11223155194610727,0.0027473774789775547
122653,TROPICALFRUIT EXPORT S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,GUAYAS,5,27105254.76,7666567.35,19438687.410000004,91293459.4,1813388.38,1041948.67,2024,13.590810886178417,3.844083662838814,1.1413179836188792,1.986328913284668,14907890.118000003,8747409.334500002,1.7042634622348025,1.0225580773408813,71.71556800375929,3.368109254399054
31332,"GENEROS ECUATORIANOS, ECUAGENERA CIA. LTDA.",G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,False,AZUAY,187,26845910.76,22866915.84,3978994.920000002,7999935.1,0.0,2298650.23,2024,10.052296715847799,8.562384977547321,28.733360974390905,0.0,14765250.918000001,1790547.7140000009,8.246220305972809,4.947732183583686,14.821605255161035,0.2979945501390767
725323,REGINABANANERA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,379,26820852.16,1233257.78,25587594.38,10399654.12,0.0,-2149103.04,2024,-174.26227305048909,-8.012806704199813,-20.66513958254604,0.0,14751468.688000001,11514417.470999999,1.2811302634417052,0.768678158065023,95.40186951315718,0.3877451043673326
164853,CONORQUE CIA. LTDA.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,AZUAY,292,26389656.06,5518601.14,20871054.92,74838391.89,795402.03,940988.91,2024,17.05122160722056,3.5657490490234154,1.257361210250345,1.0628261910933479,14514310.833,9391974.714000002,1.545395007438049,0.9272370044628294,79.08801415428528,2.8358987218266916
66912,CHIQUITA BANANA ECUADOR CBBRANDS S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,224,25981400.03,23795804.72,2185595.3100000024,9917507.85,-629100.97,-810142.45,2024,-3.404560003466023,-3.1181631823710463,-8.168810776388748,-6.343337252815988,14289770.016500002,983517.8895000011,14.5292425984896,8.717545559093757,8.412153723341914,0.38171568270179934
153454,TERRAFERTIL S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,PICHINCHA,263,25967148.53,16656684.2,9310464.330000002,32560135.96,0.0,753869.11,2024,4.525925453998822,2.9031647781004932,2.3153131514135112,0.0,14281931.691500003,4189708.948500001,3.408812370275319,2.0452874221651913,35.85478135669601,1.253897243372066
4863,COMPANIA AGRICOLA LOMA LARGA SOCIEDAD ANONIMA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,632,25650522.78,3471039.97,22179482.81,12164266.24,0.0,-171243.24,2024,-4.933485107634758,-0.6676013641855294,-1.407756428718219,0.0,14107787.529000001,9980767.2645,1.4134972948602014,0.8480983769161208,86.46795622931158,0.4742307337877969
22,AGENCIAS Y REPRESENTACIONES CORDOVEZ SA,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,False,PICHINCHA,4,25627194.42,9896961.96,15730232.46,17702994.38,517179.86,316925.9,2024,3.202254401713392,1.2366780959552264,1.7902389460059245,2.9214258836588978,14094956.931000002,7078604.607000001,1.9912055713722958,1.1947233428233774,61.38101659588533,0.6907894047966565
6164,CORPORACION ECUATORIANA DE LICORES Y ALIMENTOS SA CELYASA,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,False,AZUAY,264,25338677.36,513521.07,24825156.29,42474223.04,282726.91,164396.96,2024,32.01367375247134,0.648798505400757,0.38705112944662823,0.6656435121455725,13936272.548,11171320.3305,1.2475045147484594,0.7485027088490755,97.97337065899639,1.6762604628705056
202156,SIDNEY EXPORT S. A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,42,24937243.16,144.52,24937098.64,2162891.86,-18377.93,-54240.78,2024,-412.4931282574112,-0.21750912742032227,-2.5077897329550263,-0.8496925038129276,13715483.738000002,11221694.388,1.2222293054662718,0.7333375832797632,99.99942046520913,0.08673339896165169
31325,JACOME & ORTIZ DE COMERCIO CIA. LTDA.,G4630,G4630.23 - VENTA AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES DE ORIGEN ANIMAL O VEGETAL.,comercio_mayorista,False,AZUAY,34,24928100.47,5240756.71,19687343.76,5836504.99,352774.21,352774.21,2024,6.731360174130274,1.4151668332071674,6.044271539293245,6.044271539293245,13710455.2585,8859304.692000002,1.5475768962862981,0.9285461377717789,78.97650999799586,0.2341335633264158
182350,FRUGALP AGRICOLA EXPORTADORA G-P CIA.LTDA.,A0122,A0122.04 - CULTIVO DE PIÑAS.,cultivo_fruticola,False,SANTO DOMINGO DE LOS TSACHILAS,584,24873372.5,17516706.12,7356666.379999999,24516650.46,3386250.5,2923174.71,2024,16.68792460166021,11.752225035024905,11.923222198600453,13.812043800701149,13680354.875000002,3310499.871,4.132413655967788,2.479448193580673,29.576473314987737,0.9856584771526258
706714,MARS LA CHOLA (MLCH) C.L.,A0127,A0127.02 - CULTIVO DE CACAO.,cultivo_fruticola,False,GUAYAS,194,24839744.12,22080759.0,2758985.120000001,8011441.52,-3022007.0,-3022007.0,2024,-13.686155444203706,-12.166015017710254,-37.72113910406476,-37.72113910406476,13661859.266,1241543.3040000005,11.003932945378759,6.602359767227255,11.107139858894815,0.3225251226943798
99821,BRESSON S.A.,A0122,A0122.02 - CULTIVO DE MANGOS.,cultivo_fruticola,False,GUAYAS,383,24714761.43,3572482.35,21142279.08,14356054.6,0.0,-11413.68,2024,-0.31948877228182804,-0.046181631298878374,-0.07950429500316891,0.0,13593118.786500001,9514025.586,1.428745241814615,0.8572471450887689,85.54514733990698,0.5808696410305588
82613,ZANPOTI S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,806,24066925.49,18492483.44,5574442.049999997,18261232.16,443097.5,198672.9,2024,1.0743440741456194,0.8255017870170005,1.0879490401265453,2.426438129243958,13236809.0195,2508498.922499999,5.276784813727583,3.16607088823655,23.16225249592526,0.7587687994292287
56981,QUICORNAC S.A.,C1030,"C1030.15 - ELABORACIÓN DE JUGOS (ZUMOS), NÉCTARES, CONCENTRADOS DE FRUTA FRESCA Y HORTALIZAS.",procesamiento,False,GUAYAS,228,23748016.4,19926550.42,3821465.9799999967,26572912.93,229412.2,195138.04,2024,0.9792866095084007,0.8217024812228108,0.7343494501865288,0.8633310190882413,13061409.02,1719659.6909999985,7.595345223452127,4.557207134071276,16.09172705472781,1.1189529467395853
60000,"SANCAMILO S.A., COMERCIALIZADORA DE GRANOS",G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,False,GUAYAS,106,23502957.77,1416037.22,22086920.55,61894665.36,255090.0,141486.53,2024,9.991723946352202,0.6019945718517112,0.2285924468240796,0.4121356800562885,12926626.773500001,9939114.2475,1.30058136485869,0.7803488189152139,93.97506801545005,2.6334840902026606
59990,FRIGOLANDIA S.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,GUAYAS,344,22808906.95,14834979.87,7973927.08,125586726.79,4315720.08,3318628.52,2024,22.370293381463146,14.549704320662329,2.64249941440806,3.4364460244405737,12544898.8225,3588267.186,3.496088271086734,2.09765296265204,34.95970717702455,5.506038806037569
97067,TECNIAGREX S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,EL ORO,342,22552904.65,10793116.26,11759788.39,34548047.47,919338.96,660400.17,2024,6.118716356716054,2.9282266752278407,1.911541225516326,2.6610446242969688,12404097.557500001,5291904.7755,2.34397595643206,1.4063855738592361,52.14312113007582,1.5318668706383238
86184,PALMAR DE LOS ESTEROS EMA S.A. PALESEMA,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,False,ESMERALDAS,715,22051440.31,18677328.17,3374112.139999997,16198731.07,1999540.77,1459423.4,2024,7.81387673181308,6.618267920296223,9.009492124372924,12.343811137794264,12128292.170500001,1518350.4629999986,7.987808128656007,4.792684877193604,15.301096402623132,0.7345883462611791
715351,DEROSE S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,4,21748714.56,6490258.88,15258455.68,15069313.74,0.0,-3377449.22,2024,-52.03874425421995,-15.529419960349145,-22.41276064904599,0.0,11961793.008,6866305.056,1.7421004325386618,1.045260259523197,70.15796560254273,0.6928829608953221
715925,AGROSIGAL S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,129,21583016.74,2025630.54,19557386.2,8777199.01,1666128.99,1666128.99,2024,82.25236325672697,7.719629790733324,18.98246796161,18.98246796161,11870659.207,8800823.79,1.3488122805603862,0.8092873683362317,90.61470152943969,0.4066715564248782
128315,PONGARBEL S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,LOS RIOS,5,21242026.64,6351289.84,14890736.8,46494530.53,509529.66,202814.05,2024,3.193273415467369,0.9547773074443332,0.43621055571071277,1.0958916117482518,11683114.652,6700831.5600000005,1.7435320597731903,1.046119235863914,70.10035837145527,2.1887991818279726
135544,DIXIMANT S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,333,21053018.2,9270072.98,11782945.22,12865268.35,244424.66,115308.32,2024,1.2438771544601153,0.5477044616814135,0.8962760578561892,1.8998799974506555,11579160.01,5302325.349,2.1837890449675608,1.3102734269805365,55.96796197136238,0.6110890242806136
112021,ARQUEOL S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,370,20458562.16,11596568.92,8861993.24,13632193.73,0.0,219536.25,2024,1.8931138297412886,1.0730776106506206,1.6104249568935667,0.0,11252209.188000001,3987896.958,2.821589751818257,1.692953851090954,43.31679406740869,0.6663319554613314
64789,DELIBANANA S. A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,EL ORO,170,20428557.76,3933900.22,16494657.54,4440432.32,1023735.34,965547.74,2024,24.54428648421591,4.726460630963309,21.74445347699838,23.05485741532482,11235706.768000001,7422595.893,1.513716620164654,0.9082299720987923,80.74313289162905,0.217363965296393
62062,ADMECUADOR CIA. LTDA.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,GUAYAS,5,20358323.42,2236184.12,18122139.3,40107581.35,683675.35,495769.34,2024,22.170327370002074,2.4352169369357624,1.2360988205039196,1.7046037855882823,11197077.881000001,8154962.6850000005,1.3730385182013864,0.8238231109208318,89.01587289941972,1.9700827284528912
744404,PROFAND ECUADOR S.A.S.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,False,GUAYAS,2,20311357.42,1403667.92,18907689.5,43866.85,0.0,-6255078.14,2024,-412.4931282574112,-30.79596311884506,-3810.8941697871296,0.0,11171246.581000002,8508460.275,1.3129574823101589,0.7877744893860952,93.08924612484122,0.002159720253694398
165288,BANAROYAL S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,GUAYAS,478,20187482.46,18654941.74,1532540.7200000023,10231706.5,261983.62,148156.17,2024,0.7941926169746377,0.7339011701610663,1.4480103587803268,2.5605075751537636,11103115.353000002,689643.3240000011,16.099793859528443,9.659876315717066,7.591539574271423,0.5068341988791009
102441,MEGABANANA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,602,20053553.03,15522117.74,4531435.290000001,14575802.6,369277.88,200873.09,2024,1.2941087895652053,1.0016832912327058,1.3781271296854694,2.533499458890861,11029454.166500002,2039145.8805000004,5.408859793687527,3.245315876212516,22.59667044149732,0.7268438953533413
43850,AGRIMONT SA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,169,19798917.95,570845.79,19228072.16,4384196.39,0.0,-238511.41,2024,-41.78210896501488,-1.2046689147474345,-5.440253783886721,0.0,10889404.8725,8652632.472000001,1.2585077325008562,0.7551046395005139,97.11678288964272,0.22143616136355573
38771,COMPAÑIA SUPERMAG S.A.,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,False,EL ORO,70,19688859.2,3986884.97,15701974.23,4916340.91,987688.26,802566.49,2024,20.13016417677082,4.076246784272803,16.32446782458786,20.089905848290734,10828872.56,7065888.4035,1.5325564092741761,0.9195338455645057,79.75055370399521,0.24970166427925902
156295,VINOS Y ESPIRITUOSOS VINESA S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,False,PICHINCHA,96,19334802.34,5756848.08,13577954.26,22750714.5,-399537.66,-446366.59,2024,-7.753662834194507,-2.308617290990108,-1.961989325653926,-1.7561543396801889,10634141.287,6110079.417,1.7404260339747397,1.0442556203848439,70.22546194801183,1.176671687661018
107224,SEMVRA-ECUADOR S.A.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,False,GUAYAS,88,19280087.81,338533.29,18941554.52,30062488.94,-8411.77,-19469.09,2024,-5.7510119610393415,-0.10098029735062705,-0.0647620695640246,-0.027980950003137033,10604048.295500001,8523699.534,1.244066411914421,0.7464398471486525,98.24412993687501,1.559250623558234
59388,EXPORTACIONES DUREXPORTA S.A.,A0122,A0122.02 - CULTIVO DE MANGOS.,cultivo_fruticola,False,GUAYAS,759,19262071.9,1393810.19,17868261.709999997,39520740.73,506042.97,281814.13,2024,20.21897472280641,1.463052009477755,0.7130790688497302,1.2804491025540554,10594139.545,8040717.769499999,1.3175614228353625,0.7905368537012175,92.76396538629885,2.051738823070222
72725,BASESURCORP S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,GUAYAS,71,19167153.18,2363729.76,16803423.42,34113618.73,-2212320.44,-1754080.84,2024,-74.20818021092227,-9.151493826586094,-5.14187853796184,-6.485153209660675,10541934.249,7561540.539000001,1.3941516539689345,0.8364909923813607,87.66780993608151,1.7797958001189198
4944,COMPANIA AGRICOLA RIO VENTANAS S.A. CARIVESA,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,GUAYAS,175,19163355.41,470733.25,18692622.16,11293983.01,0.0,-598385.82,2024,-127.11781460094436,-3.1225524298721963,-5.298270941882707,0.0,10539845.4755,8411679.972000001,1.25300124476728,0.751800746860368,97.5435760599923,0.5893531048381261
21632,PRODUCTOS ALIMENTICIOS Y LICORES CIA. LTDA. PROALCO,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,False,GUAYAS,109,18912481.33,9097468.48,9815012.849999998,39936867.44,2009590.31,1476680.19,2024,16.231770335301015,7.807966412411522,3.6975363483841637,5.031917721186197,10401864.7315,4416755.782499999,2.3550916654061127,1.4130549992436674,51.89701276495589,2.111667249957835
88094,DELCAMPO S.A.S.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,False,PICHINCHA,282,18820919.88,4713807.51,14107112.37,36064918.26,271566.81,175160.38,2024,3.7159001428974348,0.9306685386091766,0.48568079022730615,0.7529943865177084,10351505.934,6348200.5665,1.6306204924629804,0.9783722954777881,74.9544255006945,1.9162144300037263
35416,ZURIDIST CIA. LTDA.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,False,MANABI,240,18408107.56,4823941.7,13584165.86,29559637.75,246083.0,134103.5,2024,2.7799568970744404,0.7285023708325181,0.45367098586991306,0.8324966702272932,10124459.158,6112874.637,1.6562517243063821,0.9937510345838292,73.79447243951242,1.605794493195584
7693,ESVERGLO S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,True,PICHINCHA,9,18300404.67,3161555.91,15138848.760000002,289554.87,382.57,3443.13,2024,0.10890618727030514,0.018814501985545434,1.1891114109046068,0.1321234901005119,10065222.568500001,6812481.942000001,1.4774677796129416,0.8864806677677648,82.72412022023336,0.01582232061101193
126054,TUCHOK S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,4,18228028.11,3501479.71,14726548.4,98991079.51,2533859.83,1252870.69,2024,35.781178066572316,6.873319935866612,1.2656399912008596,2.559685016612059,10025415.4605,6626946.78,1.5128257089307724,0.9076954253584635,80.79068295884913,5.430706981173292
38707,GINAFRUIT S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,True,EL ORO,38,17912983.12,589342.63,17323640.490000002,33823630.75,75917.69,75917.69,2024,12.881757764579154,0.42381377513406604,0.22445162839296903,0.22445162839296903,9852140.716000002,7795638.220500001,1.263801684651305,0.758281010790783,96.70996937778614,1.8882187586184696
19870,PROCESADORA DEL RIO SA PRORIOSA,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,False,GUAYAS,289,17837244.97,4188655.5,13648589.47,55759063.77,125521.06,9249.94,2024,0.22083315278613866,0.05185744780405963,0.016589123587431427,0.22511328475270054,9810484.7335,6141865.2615,1.597313571008562,0.958388142605137,76.51736292771227,3.125990805406313
150232,ALIMENTOS YUPI S.A.,C1030,C1030.23 - ELABORACIÓN DE PAPAS FRITAS Y SNACKS DE PAPAS.,procesamiento,False,GUAYAS,386,17705762.25,7479555.54,10226206.71,38178665.67,2709099.99,1870130.44,2024,25.00322953681817,10.56227014456833,4.898365113554791,7.095847752816449,9738169.2375,4601793.0195,2.1161684578673388,1.2697010747204034,57.75637651522176,2.1562847806792393
19180,DISTRIBUIDORA DISPACIF SA,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,False,GUAYAS,134,17693285.17,1480653.84,16212631.330000002,25339898.71,89560.2,12877.72,2024,0.869731982730008,0.07278309186942244,0.0508199347889185,0.3534355090561449,9731306.843500001,7295684.098500001,1.333844326606845,0.8003065959641069,91.63154933765192,1.4321760185590224
114764,HAFREIT S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,258,17505654.7,7799398.51,9706256.19,10470641.66,324915.49,210640.12,2024,2.7007226227756886,1.2032690214094077,2.0117212186210947,3.103109633111062,9628110.085,4367815.2855,2.2043308738267386,1.322598524296043,55.446404926517836,0.5981291096756296
94706,TROPIPALMA S.A,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,False,PICHINCHA,96,17459444.45,1932399.72,15527044.73,6773510.61,131251.72,22783.51,2024,1.179026769885891,0.13049390010803008,0.33636191499226126,1.937720741239084,9602694.4475,6987170.128500001,1.3743324222679973,0.8245994533607983,88.93206639229578,0.38795682356319194
48837,CORPORACION DISTRIBUIDORA DE ALIMENTOS CORDIALSA S.A.S.,C1030,"C1030.11 - ELABORACIÓN DE ALIMENTOS COMPUESTOS (MEZCLA) PRINCIPALMENTE DE FRUTAS LEGUMBRES U HORTALIZAS, EXCEPTO PLATOS PREPARADOS EN FORMA CONGELADA O ENLATADA LISTOS PARA CONSUMIR.",procesamiento,False,PICHINCHA,199,17294554.0,4451185.0,12843369.0,48466806.01,-75053.36,-187113.0,2024,-4.203667113364194,-1.081918620162162,-0.38606422705344684,-0.1548551806457279,9512004.700000001,5779516.05,1.6458133549088425,0.9874880129453054,74.2625048324461,2.8024316793598723
156402,SERVICIOS PROVEMUNDO S.A.,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,False,PICHINCHA,200,17091812.0,12475660.0,4616152.0,4392845.0,800757.0,579438.0,2024,4.644547863600002,3.3901496225210064,13.190494998116256,18.22866502232608,9400496.600000001,2077268.4000000001,4.5254126043606115,2.715247562616367,27.00797317452357,0.25701458686767675
111585,FRUTERA DON MARCOS FRUDONMAR S.A.,G4620,G4620.12 - VENTA AL POR MAYOR DE FRUTOS Y SEMILLAS OLEAGINOSAS.,comercio_mayorista,False,GUAYAS,14,17057084.78,4314605.32,12742479.46,8231667.4,0.0,9680.28,2024,0.22436073017218638,0.05675225353485052,0.11759804581025711,0.0,9381396.629,5734115.757,1.636066836904632,0.9816401021427793,74.70490781016098,0.4825952093321307
40000,INDUSTRIAS BORJA INBORJA SA,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,False,EL ORO,266,17013748.02,8833678.33,8180069.689999999,15241409.53,0.0,30293.37,2024,0.3429304177527143,0.17805230196420882,0.19875701089438544,0.0,9357561.411,3681031.3604999995,2.5421031484309196,1.5252618890585516,48.07917503176939,0.8958290384977736
29962,LUDERSON S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,LOS RIOS,125,16442573.76,5436376.85,11006196.91,54681105.15,919580.37,919580.37,2024,16.91531686218552,5.592679001611485,1.6817150411964563,1.6817150411964563,9043415.568,4952788.6095,1.8259239957574045,1.0955543974544426,66.93719043410879,3.3255806510671233
